Time,EMG_value,Yaw,Roll,Pitch
9700,174,86.52,-142.67,118.03
9800,246,83.65,-142.09,123.76
9900,39,79.64,-142.09,136.36
10000,65,72.19,-147.82,151.26
10100,89,38.96,-179.34,171.89
10200,66,-79.07,64.74,158.14
10300,102,-88.24,62.45,139.23
10400,124,-89.95,60.73,138.08
10500,204,-88.24,60.73,140.95
10600,148,-56.15,82.51,174.18
10700,120,69.33,-153.55,167.3
10800,48,77.35,-147.25,155.84
10900,344,83.65,-144.96,135.22
11000,85,86.52,-145.53,124.33
11100,97,87.66,-146.68,119.18
11200,26,88.81,-147.25,115.16
11300,78,88.24,-147.25,115.74
11400,131,88.24,-146.68,116.31
11500,73,88.24,-146.68,116.31
11600,55,87.66,-147.25,116.88
11700,111,87.66,-147.25,116.88
11800,197,84.8,-146.68,123.19
11900,92,75.63,-148.97,139.23
12000,84,46.98,-174.75,166.73
12100,304,-19.48,120.32,171.31
12200,94,-82.51,65.89,141.52
12300,164,-85.37,65.89,135.22
12400,39,-87.09,63.03,136.36
12500,81,-84.22,63.03,140.95
12600,13,-75.06,64.74,161.0
12700,65,37.82,173.03,173.61
12800,57,73.91,-151.26,158.14
12900,184,76.78,-148.97,151.83
13000,34,83.65,-145.53,130.63
13100,57,84.22,-147.25,125.48
13200,58,85.37,-149.54,120.32
13300,103,85.37,-150.69,119.18
13400,64,85.37,-150.11,119.18
13500,113,85.37,-150.11,119.18
13600,166,85.37,-150.69,119.18
13700,129,84.8,-151.26,120.32
13800,57,83.65,-150.11,123.19
13900,82,75.63,-151.83,135.79
14000,288,70.47,-155.27,143.24
14100,151,25.78,165.01,167.3
14200,77,-24.06,116.31,169.6
14300,44,-79.64,67.04,143.24
14400,34,-83.08,68.75,133.5
14500,130,-81.36,68.18,136.94
14600,143,-70.47,72.77,154.7
14700,45,-17.19,120.32,173.03
14800,64,68.75,-154.13,157.56
14900,76,79.07,-144.96,138.66
15000,122,80.79,-146.1,135.22
15100,178,84.8,-146.1,123.19
15200,65,84.8,-146.68,123.19
15300,115,84.8,-146.68,122.04
15400,38,84.8,-147.25,123.19
15500,83,84.8,-147.25,123.19
15600,60,83.65,-147.25,124.33
15700,81,80.21,-146.68,133.5
15800,33,72.19,-151.83,144.96
15900,9,33.8,174.18,168.45
16000,86,-67.61,76.2,158.71
16100,45,-78.5,71.05,146.68
16200,59,-88.81,63.6,138.66
16300,27,-81.93,64.74,149.54
16400,206,-41.83,96.26,171.31
16500,61,-18.91,118.03,173.03
16600,90,76.2,-151.26,143.24
16700,106,80.79,-150.11,134.07
16800,110,83.08,-150.11,126.05
16900,123,83.08,-151.83,124.33
17000,118,83.08,-151.83,125.48
17100,39,83.08,-151.83,125.48
17200,71,83.08,-151.26,125.48
17300,50,83.08,-151.26,125.48
17400,119,82.51,-151.26,126.05
17500,119,82.51,-151.26,126.05
17600,179,79.07,-151.26,130.06
17700,62,69.33,-156.42,143.81
17800,156,32.66,170.17,164.44
17900,97,-28.65,111.15,166.73
18000,69,-65.89,77.92,150.69
18100,196,-72.19,76.78,141.52
18200,44,-71.62,77.35,142.09
18300,116,-53.29,85.94,165.01
18400,206,60.73,-166.73,166.16
18500,33,77.92,-150.11,148.4
18600,41,85.37,-147.25,129.49
18700,46,87.09,-148.4,121.47
18800,117,86.52,-150.69,121.47
18900,54,86.52,-150.11,121.47
19000,53,87.66,-150.11,122.04
19100,84,86.52,-150.69,121.47
19200,70,86.52,-150.69,121.47
19300,110,86.52,-151.26,121.47
19400,73,87.09,-151.26,121.47
19500,215,85.94,-151.26,122.04
19600,85,79.07,-151.26,132.35
19700,183,51.57,-177.04,155.27
19800,84,-37.82,98.55,161.0
19900,31,-64.74,75.63,149.54
20000,65,-70.47,72.77,144.96
20100,96,-68.75,73.91,148.4
20200,113,-40.68,96.26,165.58
20300,37,41.83,173.03,166.16
20400,144,59.01,-169.02,156.99
20500,159,77.92,-155.84,134.07
20600,168,82.51,-155.27,125.48
20700,53,85.37,-155.27,120.89
20800,38,85.37,-156.99,120.32
20900,34,85.37,-156.42,120.32
21000,11,84.8,-156.42,120.89
21100,83,84.8,-156.99,120.89
21200,158,84.8,-156.99,120.89
21300,43,84.8,-156.99,120.89
21400,194,84.22,-158.14,122.04
21500,107,83.65,-158.14,122.04
21600,112,83.65,-158.14,122.04
21700,46,83.08,-158.14,122.61
21800,138,79.64,-157.56,127.77
21900,307,63.6,-166.73,144.39
22000,146,3.44,139.8,167.3
22100,264,-65.32,76.78,153.55
22200,156,-76.78,67.61,149.54
22300,148,-42.4,93.97,170.17
22400,79,50.99,-177.62,163.87
22500,106,70.47,-159.86,144.39
22600,56,79.07,-156.99,129.49
22700,94,83.08,-157.56,123.76
22800,138,83.65,-157.56,122.61
22900,75,84.22,-157.56,122.04
23000,192,84.22,-157.56,122.04
23100,113,83.65,-158.14,122.61
23200,138,83.08,-158.71,122.61
23300,66,83.08,-158.71,122.61
23400,112,82.51,-159.86,123.76
23500,72,82.51,-159.86,123.76
23600,56,82.51,-159.86,123.76
23700,73,81.93,-160.43,123.19
23800,41,81.93,-161.57,123.76
23900,326,72.19,-162.72,135.79
24000,147,36.1,168.45,158.14
24100,153,-45.84,91.67,158.71
24200,94,-67.61,75.63,146.68
24300,131,-67.04,76.78,146.68
24400,87,-14.32,119.18,165.01
24500,76,50.42,178.76,154.7
24600,30,71.05,-165.58,136.94
24700,36,80.79,-163.87,124.33
24800,68,82.51,-163.87,121.47
24900,22,82.51,-165.58,122.04
25000,157,82.51,-165.58,122.04
25100,65,81.36,-166.73,122.61
25200,55,80.21,-167.3,123.19
25300,97,80.21,-167.3,123.19
25400,111,80.21,-167.3,122.61
25500,85,80.79,-168.45,123.76
25600,66,80.79,-168.45,123.76
25700,63,80.21,-167.88,122.61
25800,36,80.21,-167.88,122.61
25900,104,80.21,-167.88,122.61
26000,67,79.64,-169.02,122.61
26100,139,79.07,-168.45,123.76
26200,129,67.61,-169.6,135.79
26300,162,18.33,151.26,158.14
26400,15,-51.57,91.1,150.69
26500,142,-67.04,82.51,141.52
26600,62,-65.89,82.51,142.67
26700,70,10.31,142.67,161.0
26800,53,61.88,-171.89,142.67
26900,89,71.62,-167.3,132.35
27000,43,76.78,-166.16,124.9
27100,40,80.79,-166.16,120.89
27200,80,80.79,-166.16,120.89
27300,119,79.64,-166.73,120.89
27400,49,79.07,-167.88,120.89
27500,146,79.64,-166.73,120.89
27600,113,79.64,-166.73,120.89
27700,51,79.64,-166.73,120.89
27800,67,79.64,-166.73,120.89
27900,107,79.64,-166.73,120.89
28000,49,79.07,-167.88,120.89
28100,25,79.64,-167.88,120.32
28200,109,80.21,-168.45,119.18
28300,124,80.79,-168.45,118.03
28400,277,76.78,-167.88,124.33
28500,85,63.03,-171.31,138.08
28600,298,50.99,-178.76,146.68
28700,223,-4.01,133.5,160.43
28800,42,-59.01,87.09,147.25
28900,21,-61.31,87.66,146.1
29000,119,16.04,149.54,159.86
29100,85,56.72,-175.33,145.53
29200,110,71.62,-164.44,131.21
29300,108,78.5,-165.58,120.89
29400,79,81.93,-165.58,116.31
29500,146,81.36,-166.73,116.88
29600,82,81.36,-166.73,116.88
29700,61,80.21,-167.3,118.03
29800,164,79.64,-166.73,118.6
29900,52,80.21,-166.73,118.6
30000,52,80.21,-166.73,118.6
30100,124,79.07,-166.73,118.03
30200,77,79.07,-166.73,118.03
30300,115,79.07,-166.73,118.03
30400,206,79.07,-165.58,118.6
30500,142,74.48,-165.01,123.19
30600,116,53.29,-175.9,141.52
30700,188,11.46,150.11,159.86
30800,142,-44.69,101.41,157.56
30900,44,-34.95,108.86,161.0
31000,77,24.06,159.28,160.43
31100,198,48.7,179.34,150.69
31200,161,68.18,-168.45,132.93
31300,233,76.2,-169.6,122.61
31400,153,80.21,-170.17,116.88
31500,87,81.36,-170.17,115.16
31600,182,80.79,-170.17,116.31
31700,57,81.36,-169.02,116.31
31800,115,79.64,-169.6,116.31
31900,70,79.64,-169.02,116.31
32000,51,79.64,-169.02,116.31
32100,62,79.64,-169.02,116.31
32200,84,79.64,-169.02,116.31
32300,207,61.88,-170.74,134.65
32400,123,29.79,166.16,155.84
32500,159,-0.57,139.8,162.15
32600,144,-39.53,105.42,158.14
32700,105,-42.97,103.13,158.14
32800,64,36.1,170.17,157.56
32900,220,62.45,-167.3,138.66
33000,99,72.77,-160.43,125.48
33100,98,81.93,-159.86,113.45
33200,51,81.93,-159.86,112.3
33300,32,81.93,-160.43,113.45
33400,147,81.36,-161.0,114.59
33500,21,80.21,-161.0,114.59
33600,45,79.64,-161.0,115.16
33700,93,79.64,-161.0,115.16
33800,73,79.64,-161.0,115.16
33900,63,79.07,-161.57,115.74
34000,178,78.5,-162.15,116.31
34100,163,64.74,-163.29,131.21
34200,212,36.67,175.33,150.69
34300,142,2.29,147.82,156.99
34400,99,-53.29,106.0,148.4
34500,46,-39.53,114.02,155.84
34600,201,28.07,167.88,156.42
34700,321,61.31,-163.29,139.23
34800,321,61.31,-163.29,139.23
34900,76,80.21,-156.42,112.87
35000,98,80.21,-156.99,112.3
35100,32,80.21,-156.99,112.87
35200,130,79.64,-157.56,112.87
35300,114,79.07,-157.56,114.02
35400,221,79.07,-158.14,114.02
35500,89,78.5,-159.28,114.59
35600,80,77.92,-159.86,115.16
35700,43,77.92,-159.28,115.16
35800,125,77.92,-159.28,115.16
35900,152,78.5,-159.28,115.74
36000,135,76.78,-158.71,116.88
36100,338,73.91,-158.14,121.47
36200,363,48.13,-177.04,144.39
36300,96,-20.05,125.48,155.84
36400,205,-63.6,91.1,146.68
36500,70,-62.45,91.67,147.82
36600,69,-16.62,127.2,159.86
36700,152,54.43,-171.89,144.96
36800,152,54.43,-171.89,144.96
36900,43,73.91,-162.15,121.47
37000,76,76.78,-161.0,115.74
37100,100,77.35,-161.57,115.16
37200,34,77.35,-161.0,115.16
37300,49,77.92,-161.57,114.02
37400,185,77.92,-161.57,114.02
37500,18,77.92,-161.57,114.02
37600,308,77.92,-161.57,114.02
37700,340,76.2,-161.0,115.16
37800,107,56.72,-170.74,135.22
37900,42,30.94,167.88,147.25
38000,75,-9.74,132.93,152.98
38100,47,-53.86,99.12,144.96
38200,65,-57.3,96.26,145.53
38300,63,-36.1,110.58,152.41
38400,149,24.06,159.28,153.55
38500,119,57.3,-171.31,139.8
38600,127,68.75,-165.01,128.34
38700,96,73.34,-163.87,120.89
38800,52,77.92,-162.72,115.16
38900,52,79.07,-162.72,114.02
39000,52,79.07,-162.72,114.02
39100,183,80.21,-162.72,112.3
39200,97,80.21,-162.72,112.3
39300,69,78.5,-162.72,114.59
39400,99,69.33,-163.87,124.9
39500,84,65.32,-166.16,128.92
39600,97,36.67,173.03,148.4
39700,51,-19.48,122.04,156.99
39800,157,-63.03,85.94,148.4
39900,79,-68.18,84.8,144.96
40000,78,-29.22,116.31,156.42
40100,68,28.07,163.87,154.13
40200,143,58.44,-169.02,139.23
40300,136,73.34,-161.57,122.04
40400,327,74.48,-161.0,119.18
40500,47,80.79,-160.43,109.43
40600,73,81.36,-161.57,110.01
40700,160,81.36,-161.57,110.01
40800,95,80.21,-162.15,109.43
40900,248,79.64,-162.15,110.01
41000,23,79.64,-162.15,110.01
41100,117,79.07,-163.29,110.58
41200,114,79.07,-163.29,110.58
41300,21,78.5,-163.87,111.15
41400,153,78.5,-163.87,111.15
41500,68,78.5,-163.87,111.15
41600,35,78.5,-163.87,111.15
41700,62,78.5,-163.87,111.15
41800,52,78.5,-163.87,111.15
41900,47,78.5,-163.87,111.15
42000,33,77.35,-165.01,111.73
42100,47,77.35,-165.01,111.73
42200,65,77.92,-163.87,111.73
42300,37,77.92,-163.87,111.73
42400,99,77.35,-163.87,110.58
42500,63,77.35,-163.87,110.58
42600,52,77.35,-163.87,110.58
42700,90,77.35,-163.87,110.58
42800,151,77.35,-163.87,110.58
42900,106,77.35,-163.87,110.58
