Time,EMG_value,Yaw,Roll,Pitch
21900,125,-91.1,-111.73,60.16
22000,333,-91.1,-110.58,65.32
22100,312,-91.1,-110.58,65.89
22200,72,-91.1,-110.58,66.46
22300,45,-92.25,-110.58,65.89
22400,199,-92.25,-110.58,65.89
22500,23,-92.25,-110.01,66.46
22600,33,-92.82,-108.29,71.05
22700,571,-93.97,-104.85,82.51
22800,69,-93.97,-101.99,115.16
22900,172,-89.38,-97.98,147.82
23000,114,-84.22,-92.82,158.14
23100,1208,90.53,89.38,170.17
23200,527,69.9,65.32,176.47
23300,586,-80.79,-88.24,167.88
23400,689,-87.66,-99.12,134.07
23500,177,-90.53,-104.85,110.01
23600,288,-90.53,-113.45,66.46
23700,498,-90.53,-111.73,59.01
23800,342,-90.53,-111.73,59.59
23900,322,-90.53,-111.73,63.6
24000,349,-90.53,-111.73,64.17
24100,190,-90.53,-110.58,63.6
24200,227,-90.53,-110.58,63.6
24300,410,-91.67,-108.29,71.05
24400,231,-92.82,-105.42,83.65
24500,71,-92.25,-102.56,110.58
24600,136,-87.66,-99.12,145.53
24700,409,-80.79,-91.1,162.15
24800,1076,39.53,34.95,175.9
24900,1076,39.53,34.95,175.9
25000,508,-77.35,-87.66,171.31
25100,321,-84.22,-96.26,154.13
25200,262,-89.95,-106.0,116.31
25300,408,-90.53,-106.57,92.82
25400,35,-88.81,-111.73,65.89
25500,212,-89.95,-112.87,65.32
25600,247,-90.53,-111.73,67.04
25700,309,-90.53,-111.73,68.18
25800,284,-89.95,-110.58,70.47
25900,242,-91.1,-110.58,69.9
26000,94,-91.1,-110.58,69.33
26100,245,-91.1,-110.58,69.33
26200,73,-91.1,-110.58,73.34
26300,382,-92.25,-106.0,94.54
26400,70,-91.1,-103.71,122.04
26500,28,-85.94,-98.55,146.68
26600,134,-76.2,-88.24,161.57
26700,177,81.93,77.92,173.61
26800,303,92.82,87.66,175.9
26900,304,-73.34,-80.21,175.9
27000,167,-87.09,-99.69,136.94
27100,126,-88.81,-103.71,116.88
27200,257,-90.53,-107.72,98.55
27300,15,-88.24,-115.74,56.72
27400,47,-89.38,-115.16,57.3
27500,23,-89.38,-114.02,60.16
27600,285,-89.95,-112.87,63.03
27700,252,-89.38,-112.87,63.6
27800,82,-89.95,-112.87,63.6
27900,113,-89.95,-112.87,63.03
28000,59,-90.53,-111.73,63.6
28100,138,-90.53,-111.73,64.17
28200,40,-89.95,-111.73,65.32
28300,154,-90.53,-110.58,67.04
28400,71,-92.25,-104.85,84.8
28500,27,-93.39,-103.13,103.13
28600,79,-91.67,-101.41,132.93
28700,419,-78.5,-86.52,171.31
28800,618,91.67,88.24,174.18
28900,303,117.46,113.45,175.33
29000,303,117.46,113.45,175.33
29100,535,-67.61,-75.06,175.33
29200,271,-83.08,-92.82,161.57
29300,172,-89.95,-102.56,130.63
29400,464,-91.1,-106.57,97.4
29500,191,-88.24,-115.16,64.74
29600,131,-88.81,-113.45,61.31
29700,375,-88.81,-112.87,62.45
29800,298,-89.38,-111.73,63.6
29900,168,-89.95,-111.73,65.89
30000,135,-90.53,-110.58,66.46
30100,70,-90.53,-110.58,66.46
30200,302,-91.1,-109.43,69.33
30300,45,-91.67,-103.71,90.53
30400,45,-91.67,-103.71,90.53
30500,207,-89.95,-99.69,132.35
30600,993,-80.79,-88.24,159.86
30700,198,-64.17,-71.05,169.6
30800,88,-41.25,-47.56,174.75
30900,44,-47.56,-55.0,175.33
31000,30,-60.73,-68.75,172.46
31100,51,-81.93,-91.67,155.84
31200,45,-90.53,-103.13,128.34
31300,51,-92.25,-106.57,112.3
31400,161,-89.95,-110.58,80.79
31500,70,-89.95,-111.73,71.05
31600,62,-91.1,-111.15,71.05
31700,117,-91.1,-111.15,71.05
31800,25,-91.67,-110.58,72.19
31900,67,-91.67,-110.58,73.34
32000,270,-92.25,-106.57,92.25
32100,149,-93.39,-105.42,112.3
32200,124,-91.67,-103.71,136.36
32300,84,-86.52,-98.55,151.83
32400,463,-60.16,-68.75,173.61
32500,40,-36.1,-44.12,175.33
32600,69,-27.5,-34.38,176.47
32700,56,-44.69,-52.14,175.9
32800,64,-70.47,-78.5,171.89
32900,26,-76.78,-85.37,168.45
33000,154,-90.53,-102.56,139.23
33100,30,-92.25,-106.0,124.9
33200,485,-92.82,-115.16,80.21
33300,85,-90.53,-115.74,63.6
33400,15,-91.1,-114.59,64.17
33500,230,-91.1,-113.45,64.74
33600,156,-91.67,-113.45,66.46
33700,74,-92.25,-111.15,67.61
33800,81,-92.82,-111.15,69.33
33900,50,-93.97,-110.01,69.9
34000,41,-95.11,-108.86,71.62
34100,41,-95.68,-107.72,73.91
34200,127,-96.26,-107.72,74.48
34300,352,-96.83,-107.14,77.92
34400,237,-97.98,-104.28,95.68
34500,25,-97.4,-102.56,119.75
34600,331,-94.54,-99.69,142.67
34700,148,-89.95,-93.39,156.99
34800,32,61.88,61.31,166.16
34900,76,65.89,65.89,165.01
35000,72,64.74,64.74,169.6
35100,53,56.15,57.3,170.74
35200,53,56.15,57.3,170.74
35300,189,-96.83,-99.69,134.65
35400,189,-96.83,-99.69,134.65
35500,176,-97.4,-115.16,72.19
35600,125,-96.26,-113.45,65.32
35700,187,-96.26,-113.45,65.32
35800,115,-95.68,-112.3,66.46
35900,54,-95.11,-112.3,68.75
36000,146,-95.11,-112.3,68.75
36100,134,-96.83,-108.29,81.36
36200,193,-97.98,-104.28,108.86
36300,66,-96.26,-103.71,134.65
36400,265,-94.54,-99.69,159.28
36500,170,-81.36,-84.8,174.75
36600,170,-81.36,-84.8,174.75
36700,170,-81.36,-84.8,174.75
36800,37,-70.47,-73.34,175.33
36900,80,-92.82,-98.55,152.98
37000,124,-95.11,-104.28,128.34
37100,356,-96.26,-108.86,95.11
37200,64,-91.1,-117.46,64.17
37300,122,-92.25,-115.16,61.88
37400,242,-92.25,-115.16,61.88
37500,147,-93.39,-114.02,64.74
37600,75,-92.25,-114.02,65.89
37700,58,-93.39,-112.87,65.89
37800,101,-93.39,-112.87,65.89
37900,186,-93.97,-112.87,67.04
38000,452,-96.26,-106.57,87.66
38100,69,-97.4,-103.71,120.89
38200,33,-97.4,-102.56,145.53
38300,44,-95.68,-99.12,165.58
38400,81,-96.26,-97.98,175.33
38500,212,-88.81,-91.1,174.75
38600,112,-83.08,-85.94,174.18
38700,107,-84.8,-89.38,167.88
38800,50,-91.67,-97.98,156.99
38900,67,-93.39,-101.41,139.23
39000,315,-95.68,-108.86,93.97
39100,139,-92.82,-112.87,66.46
39200,68,-92.25,-112.3,64.17
39300,232,-93.39,-112.3,63.03
39400,100,-93.39,-112.3,63.6
39500,262,-93.97,-111.15,65.32
39600,17,-93.97,-110.01,68.75
39700,306,-94.54,-108.86,72.19
39800,217,-95.11,-105.42,86.52
39900,169,-93.39,-100.27,115.74
40000,101,-91.1,-98.55,131.78
40100,105,-78.5,-84.8,157.56
40200,152,-34.38,-40.11,173.61
40300,152,-34.38,-40.11,173.61
40400,162,-10.89,-15.47,174.75
40500,36,-55.0,-60.16,171.89
40600,45,-73.91,-79.64,166.73
40700,45,-73.91,-79.64,166.73
40800,99,-95.11,-106.0,97.98
40900,43,-93.97,-111.73,70.47
41000,55,-93.97,-111.15,64.74
41100,76,-93.97,-110.01,65.89
41200,39,-94.54,-110.01,67.61
41300,221,-93.97,-108.86,68.75
41400,235,-93.97,-108.86,69.9
41500,98,-95.11,-107.72,74.48
41600,371,-95.68,-103.71,90.53
41700,82,-94.54,-99.69,120.32
41800,82,-94.54,-99.69,120.32
41900,143,-85.94,-90.53,156.99
42000,284,69.33,69.33,170.74
42100,53,79.07,80.79,166.16
42200,281,81.36,82.51,167.3
42300,187,83.65,85.37,167.88
42400,73,64.17,63.03,174.75
42500,183,57.87,56.72,175.33
42600,40,-94.54,-100.84,135.22
42700,261,-97.4,-108.29,101.41
42800,80,-94.54,-118.6,66.46
42900,51,-94.54,-116.88,61.31
43000,83,-95.11,-116.88,61.88
43100,269,-95.68,-115.16,65.32
43200,83,-96.26,-114.02,65.89
43300,58,-96.26,-114.02,65.32
43400,88,-96.26,-114.02,65.32
43500,53,-96.26,-113.45,65.32
43600,52,-96.26,-113.45,65.89
43700,103,-96.83,-112.3,65.89
