Time,EMG_value,Yaw,Roll,Pitch
15200,1322,163.29,142.67,52.71
15300,3432,158.14,147.82,53.29
15400,1079,148.4,154.13,53.86
15500,1600,139.23,161.57,56.15
15600,766,120.32,179.34,63.03
15700,3642,103.13,-162.15,75.06
15800,1830,97.98,-154.7,80.79
15900,2685,89.38,-148.97,88.81
16000,887,84.8,-146.68,91.1
16100,764,83.08,-146.68,91.1
16200,2744,81.93,-145.53,91.67
16300,2968,80.21,-144.96,91.1
16400,1854,80.21,-144.96,91.1
16500,2817,79.07,-147.25,92.25
16600,1059,81.93,-156.99,88.81
16700,2070,86.52,-171.89,80.79
16800,1634,93.39,162.15,68.75
16900,3065,103.13,146.68,59.01
17000,2993,128.34,130.06,46.41
17100,1304,143.81,124.9,43.54
17200,1310,154.13,125.48,44.69
17300,2050,156.42,126.62,45.84
17400,3093,154.7,128.92,46.98
17500,1484,149.54,135.22,46.98
17600,3819,135.22,149.54,51.57
17700,2677,120.89,167.3,56.72
17800,3144,104.85,-172.46,67.61
17900,3190,100.27,-165.58,72.19
18000,3141,93.97,-157.56,79.07
18100,1467,89.38,-154.13,81.93
18200,1160,88.24,-152.98,82.51
18300,2843,87.09,-152.41,82.51
18400,3392,87.09,-151.83,82.51
18500,1635,86.52,-150.69,83.65
18600,3567,85.37,-148.4,83.08
18700,1620,85.94,-162.15,81.36
18800,1287,85.94,-174.75,77.35
18900,2794,91.1,158.71,63.03
19000,3501,111.15,134.65,45.26
19100,1338,132.35,134.07,41.83
19200,2021,149.54,129.49,41.25
19300,3190,154.13,123.76,42.4
19400,3530,152.41,125.48,42.4
19500,1098,145.53,132.93,42.4
19600,3670,138.66,134.65,42.97
19700,2013,131.21,139.8,43.54
19800,2052,114.59,155.27,49.27
19900,3833,101.99,171.89,56.72
20000,705,91.1,-169.02,67.61
20100,2027,83.08,-152.98,76.78
20200,927,79.64,-148.97,79.64
20300,3477,77.92,-148.4,80.79
20400,1232,76.78,-147.25,81.36
20500,1680,75.63,-146.68,81.93
20600,2068,75.63,-146.68,81.93
20700,2203,75.06,-150.11,81.36
20800,2203,75.06,-150.11,81.36
20900,3071,79.64,-166.73,74.48
21000,1327,84.22,165.01,61.88
21100,2895,97.98,150.11,46.41
21200,1964,116.88,135.22,37.82
21300,2570,146.68,118.6,36.1
21400,2109,162.72,112.87,40.68
21500,1876,161.0,119.18,42.4
21600,1393,154.13,124.9,41.83
21700,2825,144.39,131.21,40.68
21800,1529,130.06,143.24,41.25
21900,1761,99.69,174.75,49.27
22000,1083,85.94,-170.17,60.16
22100,2439,80.21,-162.72,65.89
22200,3124,77.35,-153.55,70.47
22300,2993,73.91,-147.25,72.77
22400,3772,73.91,-147.25,72.77
22500,1511,72.19,-145.53,73.91
22600,2918,71.05,-148.4,73.91
22700,875,73.34,-158.14,71.62
22800,3562,76.2,-168.45,65.89
22900,1306,81.36,179.91,57.87
23000,3418,91.67,156.42,45.84
23100,3976,116.31,135.22,36.67
23200,1709,148.97,119.75,34.38
23300,4210,160.43,112.3,36.1
23400,673,162.15,112.87,36.67
23500,4017,160.43,114.02,36.67
23600,2305,151.26,123.19,34.95
23700,3394,133.5,139.8,35.52
23800,2498,113.45,156.42,37.82
23900,2235,90.53,178.76,46.98
24000,1512,83.08,-172.46,53.86
24100,2071,73.91,-148.97,65.32
24200,3988,71.05,-143.81,69.33
24300,1593,68.75,-139.8,71.62
24400,3379,67.61,-139.23,73.34
24500,3312,67.61,-138.66,73.34
24600,2996,67.04,-138.08,72.77
24700,1380,67.61,-140.95,72.19
24800,1595,69.9,-146.1,68.75
24900,1850,73.34,-161.0,60.16
25000,818,80.21,173.03,42.4
25100,1209,85.94,162.15,35.52
25200,3037,117.46,127.2,22.92
25300,3988,155.84,101.41,26.36
25400,2769,159.86,104.28,29.79
25500,2161,156.42,110.58,30.94
25600,704,146.68,119.18,30.94
25700,1887,133.5,133.5,32.09
25800,4158,110.01,156.99,34.95
25900,3491,86.52,-173.03,45.26
26000,3784,76.2,-157.56,53.86
26100,3784,76.2,-157.56,53.86
26200,873,65.32,-131.21,71.05
26300,3735,64.74,-129.49,71.62
26400,2610,62.45,-128.92,72.19
26500,1500,62.45,-128.34,72.19
26600,628,61.31,-128.34,72.19
26700,1954,61.88,-130.06,71.62
26800,3231,61.31,-135.22,71.05
26900,3769,62.45,-144.96,65.32
27000,1381,63.6,-158.14,57.87
27100,2052,67.61,-179.34,41.83
27200,2407,74.48,162.15,29.22
27300,691,79.64,156.42,22.92
27400,3111,166.16,85.37,20.05
27500,4269,174.18,80.21,24.06
27600,3866,175.9,81.93,30.94
27700,2204,167.88,89.38,29.79
27800,2094,152.98,99.69,25.21
27900,3838,130.06,123.19,22.35
28000,4160,91.67,169.6,29.79
28100,2072,73.91,-164.44,41.25
28200,706,70.47,-157.56,45.84
28300,2246,62.45,-138.66,59.01
28400,2520,60.73,-135.22,62.45
28500,1505,60.16,-132.35,62.45
28600,1593,59.01,-131.21,62.45
28700,2135,59.01,-131.21,62.45
28800,4167,59.01,-131.21,62.45
28900,1641,59.01,-137.51,58.44
29000,3909,61.31,-146.68,53.86
29100,2595,63.6,-167.88,42.97
29200,3553,68.75,167.3,27.5
29300,3357,90.53,138.08,13.18
29400,932,155.27,83.08,11.46
29500,3742,178.19,68.18,20.05
29600,2998,178.76,71.62,22.92
29700,2738,172.46,79.64,23.49
29800,1433,160.43,92.25,20.63
29900,3756,151.83,101.99,19.48
30000,2737,115.74,141.52,20.05
30100,3132,72.77,-165.58,36.1
30200,4240,67.04,-149.54,43.54
30300,1203,61.88,-132.35,52.14
30400,1992,59.01,-123.76,56.15
30500,2682,58.44,-122.04,57.87
30600,2426,56.72,-120.89,57.87
30700,1641,56.72,-120.89,57.87
30800,3896,56.72,-120.32,57.87
30900,1232,56.72,-120.89,57.87
31000,608,55.0,-128.92,55.58
31100,3109,53.86,-139.23,51.57
31200,3108,52.14,-148.97,44.69
31300,3928,56.15,-175.9,20.05
31400,2385,74.48,158.71,9.17
31500,4203,162.72,74.48,6.88
31600,781,-169.02,52.71,16.62
31700,3632,-170.74,55.0,16.62
31800,1355,178.19,68.18,18.33
31900,3240,162.15,85.37,15.47
32000,2153,128.92,124.33,13.75
32100,1638,105.42,150.69,16.04
32200,961,67.04,-155.84,34.95
32300,3514,61.31,-140.37,42.4
32400,2031,57.87,-130.63,49.85
32500,2804,55.0,-126.05,53.86
32600,2329,53.29,-124.33,55.0
32700,2549,52.71,-124.33,55.0
32800,3040,51.57,-123.19,55.0
32900,1854,50.99,-122.61,55.58
33000,2168,50.99,-123.19,55.58
33100,2351,49.85,-128.92,54.43
33200,869,48.7,-135.79,50.42
33300,3793,49.27,-151.83,38.39
33400,1336,52.14,-166.73,21.2
33500,3590,117.46,127.2,6.3
33600,1705,175.33,70.47,11.46
33700,2911,-173.03,61.31,18.33
33800,1780,-169.6,59.01,21.2
33900,4009,-171.89,62.45,22.92
34000,3066,-176.47,67.61,19.48
34100,2335,174.18,77.35,15.47
34200,4149,134.07,121.47,9.74
34300,4173,82.51,177.04,13.75
34400,2346,59.59,-147.82,32.09
34500,4049,54.43,-128.34,45.84
34600,3065,50.99,-120.32,52.71
34700,2184,50.42,-116.88,55.0
34800,699,49.27,-115.16,56.72
34900,3529,48.13,-114.59,56.15
35000,3529,48.13,-114.59,56.15
35100,1566,48.13,-114.02,56.72
35200,1231,48.13,-113.45,57.3
35300,1101,48.13,-117.46,56.15
35400,3649,48.7,-127.2,50.42
35500,1258,49.85,-139.23,41.83
35600,1365,49.85,-154.7,31.51
35700,3660,47.56,-167.3,16.62
35800,1846,-156.99,28.65,4.01
35900,2875,-150.69,25.21,8.02
36000,2989,-152.41,33.23,14.9
36100,4107,-153.55,37.24,17.76
36200,1771,-155.27,40.11,18.91
36300,2317,-159.86,45.26,17.19
36400,3891,-178.76,63.6,9.74
36500,2205,142.67,104.28,6.88
36600,3284,56.72,-156.42,21.77
36700,2113,50.42,-139.23,35.52
36800,2675,48.13,-127.77,44.69
36900,1496,46.41,-119.18,53.29
37000,1711,45.26,-116.88,56.72
37100,4131,45.26,-115.16,57.3
37200,3217,44.12,-114.59,56.15
37300,787,44.12,-115.16,56.15
37400,2172,44.12,-115.16,56.72
37500,4044,44.69,-118.03,55.58
37600,4044,44.69,-118.03,55.58
37700,1687,42.4,-128.92,49.85
37800,4139,38.96,-147.82,37.24
37900,2440,32.09,-151.26,19.48
38000,2471,25.78,-151.26,9.17
38100,3582,-131.21,2.29,5.73
38200,1652,-147.82,22.92,14.32
38300,2300,-152.98,30.94,20.05
38400,1233,-153.55,33.23,21.2
38500,2352,-161.57,43.54,17.76
38600,3674,-172.46,57.87,11.46
38700,1440,119.18,131.78,5.16
38800,1878,55.58,-159.28,16.04
38900,2597,51.57,-147.25,26.93
39000,1456,49.85,-125.48,41.25
39100,4190,48.7,-117.46,45.84
39200,1930,48.7,-115.74,46.41
39300,1852,48.13,-112.87,50.42
39400,2374,46.41,-110.58,53.29
39500,4433,46.41,-110.58,53.29
39600,2568,45.26,-110.01,53.29
39700,1363,45.26,-109.43,53.29
39800,3170,44.69,-109.43,53.29
39900,2104,44.69,-115.74,50.99
40000,2650,43.54,-126.62,47.56
40100,4370,41.83,-137.51,41.25
40200,2570,34.95,-144.39,26.36
40300,2326,7.45,-132.35,6.88
40400,4371,-108.86,-23.49,7.45
40500,2271,-135.22,5.73,17.76
40600,3781,-141.52,15.47,23.49
40700,834,-143.81,18.33,24.06
40800,1697,-143.81,18.33,20.63
40900,1462,-142.67,20.05,12.03
41000,2501,-143.81,24.64,6.88
41100,2311,36.67,-145.53,8.02
41200,2911,37.24,-130.63,29.79
41300,4402,37.24,-122.61,37.82
41400,3717,39.53,-115.16,44.69
41500,1499,40.11,-111.15,52.14
41600,1907,40.11,-110.01,53.86
41700,787,38.39,-108.86,55.0
41800,2812,38.39,-108.29,54.43
41900,3613,37.82,-109.43,53.29
42000,1775,37.82,-114.59,50.42
42100,1918,37.82,-125.48,42.4
42200,1779,34.95,-134.07,36.1
42300,3685,22.92,-144.96,21.77
42400,2358,-32.09,-101.41,7.45
42500,4484,-90.53,-46.41,10.31
42600,3014,-127.77,-0.0,23.49
42700,2067,-138.08,18.33,28.65
42800,2858,-141.52,22.92,29.79
42900,4503,-145.53,26.36,27.5
43000,2354,-146.1,23.49,20.63
43100,4367,-145.53,24.06,14.32
43200,2373,123.76,123.76,3.44
43300,703,38.96,-141.52,14.32
43400,2093,40.11,-132.93,25.21
43500,3203,39.53,-124.33,34.95
43600,1912,38.39,-119.75,41.25
43700,2331,37.82,-117.46,44.12
43800,3475,36.67,-114.59,44.69
43900,2505,36.67,-114.59,44.69
44000,3796,37.24,-111.73,44.12
44100,4110,37.24,-111.73,44.12
44200,1993,37.82,-124.33,40.68
44300,2433,35.52,-136.36,34.95
44400,4211,17.76,-142.09,19.48
44500,1127,-29.79,-108.29,8.02
44600,841,-73.34,-64.74,6.88
44700,2685,-130.06,-0.57,20.63
44800,2219,-136.94,10.31,30.37
44900,3466,-136.94,10.31,30.37
45000,4093,-140.37,13.18,29.79
45100,4551,-140.37,17.19,21.77
45200,816,-134.65,14.32,9.17
45300,3669,12.61,-123.76,5.16
45400,2332,26.93,-131.78,15.47
45500,2168,32.09,-129.49,25.78
45600,2711,33.8,-122.61,32.66
45700,3794,36.1,-108.29,45.26
45800,2787,34.38,-106.57,48.7
45900,914,33.23,-105.42,50.42
