Time,EMG_value,Yaw,Roll,Pitch
36400,29,76.78,-116.31,145.53
36500,46,76.78,-116.31,145.53
36600,93,76.78,-116.31,145.53
36700,54,76.78,-116.31,144.96
36800,74,76.78,-118.6,144.96
36900,75,75.06,-136.36,143.24
37000,242,66.46,-172.46,145.53
37100,467,55.58,138.66,142.67
37200,140,52.71,125.48,142.09
37300,200,53.86,130.06,143.81
37400,236,57.3,149.54,145.53
37500,123,65.32,-177.62,146.1
37600,119,76.78,-136.36,142.67
37700,223,76.78,-120.89,142.09
37800,175,76.78,-114.59,138.66
37900,197,75.63,-115.16,138.08
38000,74,75.06,-116.31,137.51
38100,69,75.06,-116.88,136.94
38200,51,76.2,-117.46,136.94
38300,110,76.2,-117.46,136.94
38400,70,76.2,-117.46,136.36
38500,45,76.2,-117.46,136.36
38600,71,76.2,-117.46,136.36
38700,183,76.78,-123.19,136.36
38800,358,75.06,-152.41,137.51
38900,892,67.61,161.0,139.8
39000,431,61.88,135.22,140.37
39100,260,59.01,130.63,140.37
39200,260,59.01,130.63,140.37
39300,103,64.17,170.17,142.09
39400,36,70.47,-166.16,141.52
39500,67,76.2,-130.63,136.36
39600,129,77.35,-119.18,134.07
39700,114,76.2,-114.59,132.93
39800,93,75.63,-115.74,132.93
39900,36,76.2,-115.74,132.35
40000,55,76.2,-115.74,132.35
40100,90,76.2,-115.74,132.35
40200,151,76.2,-115.74,131.21
40300,63,76.2,-119.18,130.63
40400,171,75.63,-126.62,131.78
40500,27,72.77,-152.98,135.22
40600,315,63.6,163.29,136.94
40700,315,63.6,163.29,136.94
40800,174,59.59,136.94,135.22
40900,966,60.16,146.1,135.79
41000,71,69.33,-171.31,138.08
41100,236,75.06,-150.11,135.79
41200,490,78.5,-123.76,133.5
41300,539,77.92,-117.46,132.93
41400,271,77.92,-114.59,131.78
41500,40,77.92,-114.02,131.21
41600,99,77.92,-114.59,131.21
41700,139,77.92,-114.59,130.63
41800,38,77.92,-114.59,130.63
41900,85,77.35,-114.59,129.49
42000,36,77.35,-115.16,128.34
42100,85,76.78,-119.75,127.77
42200,144,76.2,-128.92,127.77
42300,101,65.32,171.89,131.78
42400,132,59.59,141.52,128.34
42500,378,65.89,174.75,131.21
42600,89,73.34,-155.27,129.49
42700,98,77.35,-126.62,126.62
42800,897,78.5,-114.02,124.9
42900,290,79.64,-101.41,123.76
43000,282,78.5,-101.99,123.76
43100,282,78.5,-101.99,123.76
43200,158,78.5,-102.56,122.61
43300,96,77.35,-104.85,121.47
43400,155,77.35,-104.85,120.89
43500,136,76.78,-105.42,120.89
43600,74,76.78,-106.0,120.89
43700,94,76.78,-106.0,120.89
43800,66,76.78,-106.0,120.32
43900,32,75.63,-107.72,119.75
44000,47,75.63,-108.29,118.6
44100,74,75.63,-109.43,118.6
44200,30,74.48,-110.58,117.46
44300,66,74.48,-111.15,116.88
44400,25,73.91,-111.15,117.46
44500,53,73.91,-112.3,116.88
