Time,EMG_value,Yaw,Roll,Pitch
8500,27,122.61,-172.46,112.3
8600,108,124.9,173.03,112.3
8700,135,123.76,141.52,115.74
8800,521,118.03,91.1,114.02
8900,424,118.03,83.65,113.45
9000,257,119.18,79.64,112.3
9100,552,120.32,79.64,112.3
9200,154,120.32,80.79,112.3
9300,373,121.47,101.41,112.3
9400,53,122.04,154.13,112.3
9500,320,121.47,-171.31,112.87
9600,354,120.32,-143.24,113.45
9700,316,118.6,-137.51,114.02
9800,349,118.6,-138.08,114.02
9900,43,118.03,-139.23,114.02
10000,105,118.03,-139.23,114.02
10100,121,118.03,-139.8,114.02
10200,78,119.18,-139.23,114.59
10300,123,119.18,-139.23,114.59
10400,123,120.32,-139.23,115.16
10500,102,120.32,-143.24,115.74
10600,62,121.47,-171.89,114.59
10700,118,120.32,139.23,115.74
10800,104,117.46,101.99,114.59
10900,256,118.6,87.66,111.15
11000,119,121.47,86.52,111.15
11100,201,122.04,85.37,110.58
11200,93,122.61,86.52,110.01
11300,53,121.47,85.94,110.01
11400,47,119.75,119.18,111.15
11500,74,120.32,148.97,114.02
11600,219,120.32,-164.44,116.31
11700,219,120.32,-164.44,116.31
11800,41,120.89,-134.65,116.88
11900,70,119.75,-135.22,117.46
12000,38,119.75,-135.79,119.18
12100,132,120.32,-136.36,119.18
12200,92,119.75,-136.94,119.18
12300,54,119.75,-136.94,119.18
12400,25,119.75,-136.36,119.18
12500,28,119.75,-136.94,119.18
12600,135,121.47,-140.37,118.03
12700,96,125.48,-167.3,114.02
12800,193,126.62,-173.03,113.45
12900,190,123.76,142.09,115.74
13000,193,120.32,89.38,112.87
13100,206,121.47,85.37,111.15
13200,209,122.61,86.52,111.15
13300,28,123.76,87.66,110.58
13400,92,125.48,108.29,112.3
13500,114,126.62,141.52,113.45
13600,196,127.77,177.04,113.45
13700,97,126.62,-142.09,115.16
13800,41,125.48,-128.34,116.31
13900,36,123.76,-128.92,116.88
14000,41,124.9,-130.06,116.88
14100,59,124.33,-131.21,116.88
14200,106,124.33,-130.63,118.03
14300,77,124.33,-131.21,118.03
14400,86,124.33,-131.21,118.6
14500,98,124.33,-132.35,117.46
14600,98,124.33,-132.35,117.46
14700,49,125.48,-146.1,116.88
14800,51,128.92,170.17,115.16
14900,35,127.77,149.54,115.74
15000,118,124.9,103.13,115.74
15100,224,124.9,92.25,112.87
15200,224,124.9,92.25,112.87
15300,98,128.34,91.1,112.87
15400,76,128.34,91.1,111.73
15500,40,128.34,91.67,111.73
15600,141,128.34,96.83,111.73
15700,30,127.77,152.41,115.16
15800,102,127.77,179.91,115.74
15900,241,126.62,-131.21,119.18
16000,108,124.9,-129.49,117.46
16100,48,124.9,-130.06,118.03
16200,122,123.76,-128.92,119.18
16300,121,124.33,-128.92,119.18
16400,154,125.48,-128.92,119.75
16500,141,125.48,-128.92,119.75
16600,43,125.48,-128.92,119.75
16700,99,126.05,-131.78,120.32
16800,49,124.9,-156.99,116.31
16900,69,126.62,133.5,114.59
17000,103,125.48,100.27,112.87
17100,75,126.05,94.54,110.01
17200,94,128.92,91.67,108.86
17300,97,130.06,91.67,108.29
17400,62,131.21,92.82,108.29
17500,26,131.78,94.54,108.86
17600,61,130.63,100.84,108.86
17700,111,130.63,104.85,108.86
17800,80,129.49,175.9,111.73
17900,133,130.06,-144.39,111.73
18000,187,129.49,-128.92,113.45
18100,140,128.92,-131.21,114.02
18200,95,128.92,-131.21,114.02
18300,35,128.34,-131.21,114.59
18400,36,128.34,-131.21,115.74
18500,41,128.34,-131.21,115.74
18600,8,128.34,-131.78,115.74
18700,41,129.49,-134.65,115.74
18800,75,131.78,-148.4,113.45
18900,134,135.79,170.17,112.3
19000,169,131.78,118.6,114.02
19100,102,131.21,108.86,112.3
19200,57,132.93,107.72,111.73
19300,67,134.07,108.86,111.15
19400,80,135.22,108.86,111.15
19500,73,134.65,110.01,111.15
19600,180,134.65,120.89,111.15
19700,128,136.94,-160.43,110.58
19800,163,134.65,-143.81,112.3
19900,311,132.35,-142.09,112.3
20000,245,131.78,-141.52,111.73
20100,57,131.78,-141.52,111.73
20200,98,132.35,-142.67,111.73
20300,76,132.35,-142.67,112.3
20400,143,132.35,-142.67,112.3
20500,55,132.35,-142.67,113.45
20600,36,132.35,-142.67,113.45
20700,59,131.78,-150.69,113.45
20800,59,131.78,-150.69,113.45
20900,99,134.07,128.92,112.3
21000,99,134.07,128.92,112.3
21100,193,131.21,87.66,107.72
21200,263,136.94,83.65,106.0
21300,136,136.94,87.09,106.57
21400,94,136.94,99.12,106.57
21500,93,135.79,140.37,109.43
21600,37,135.79,157.56,110.58
21700,83,134.07,-154.7,112.3
21800,289,134.65,-136.94,112.87
21900,202,134.07,-139.23,114.59
22000,34,133.5,-138.66,115.16
22100,34,133.5,-138.66,115.16
22200,107,133.5,-138.08,116.31
22300,26,133.5,-138.66,116.31
22400,24,133.5,-138.08,116.31
22500,92,133.5,-140.37,116.31
22600,182,135.22,-152.98,114.59
22700,47,136.94,-178.19,112.3
22800,62,138.08,152.98,112.3
22900,150,134.07,104.28,112.3
23000,62,134.65,101.99,111.15
23100,212,135.79,100.84,110.58
23200,248,135.79,100.84,110.58
23300,222,135.79,100.84,110.58
23400,10,136.36,101.99,110.01
23500,241,133.5,111.73,109.43
23600,85,132.35,119.18,108.86
23700,101,131.78,165.58,108.86
23800,74,132.35,-149.54,110.01
23900,68,132.93,-130.63,111.73
24000,97,134.07,-128.92,112.87
24100,84,133.5,-130.63,114.59
24200,103,134.07,-131.21,115.16
24300,126,134.07,-130.63,115.74
24400,135,134.07,-129.49,115.74
24500,52,134.07,-130.06,115.74
24600,33,135.22,-131.78,114.59
24700,79,139.23,-163.29,109.43
24800,26,140.37,161.0,110.58
24900,217,137.51,126.05,112.87
25000,88,136.36,108.86,112.3
25100,269,137.51,102.56,110.58
25200,130,138.66,104.28,110.01
25300,96,138.66,115.74,110.01
25400,39,138.66,136.94,110.58
25500,181,139.8,-179.34,110.01
25600,175,138.08,-155.27,110.01
25700,101,138.08,-132.93,109.43
25800,95,138.66,-126.05,108.86
25900,47,139.23,-127.2,108.86
26000,36,139.23,-128.34,109.43
26100,39,139.23,-128.34,109.43
26200,60,139.8,-129.49,109.43
26300,59,139.23,-128.92,110.58
26400,60,139.23,-129.49,110.58
26500,54,140.37,-135.22,110.58
26600,14,141.52,-158.71,110.01
26700,51,142.67,-171.31,109.43
26800,774,138.66,111.15,111.73
26900,126,136.94,97.98,108.29
27000,266,137.51,96.26,108.29
27100,128,138.08,97.98,107.72
27200,6,139.23,99.12,108.29
27300,93,138.66,110.01,107.72
27400,50,139.23,141.52,108.86
27500,87,139.23,160.43,110.58
27600,166,139.23,-147.25,111.73
27700,133,139.23,-126.62,111.15
27800,91,138.66,-127.2,111.15
27900,74,138.66,-128.34,111.73
28000,54,138.66,-128.34,111.73
28100,108,138.66,-128.34,111.73
28200,63,139.8,-127.2,112.87
28300,54,139.23,-126.62,112.3
28400,118,138.66,-126.62,111.73
28500,28,138.66,-126.05,112.87
28600,42,139.8,-127.2,112.87
28700,63,142.67,-170.17,108.86
28800,224,138.66,121.47,111.15
28900,85,137.51,108.29,110.58
29000,88,138.08,106.57,108.86
29100,150,140.37,107.14,108.86
29200,62,140.95,107.14,108.86
29300,50,141.52,108.29,108.29
29400,43,140.95,114.59,108.29
29500,55,140.95,140.95,108.29
29600,174,141.52,177.62,107.14
29700,200,140.95,-146.68,106.57
29800,61,139.8,-122.04,109.43
29900,39,139.23,-123.19,109.43
30000,106,139.8,-123.76,110.01
30100,122,140.37,-124.33,109.43
30200,110,140.37,-123.76,110.58
30300,101,141.52,-122.61,110.58
30400,162,141.52,-123.19,111.15
30500,211,142.09,-126.62,112.87
30600,251,141.52,-155.84,112.87
30700,57,138.08,156.42,111.73
30800,93,134.65,115.16,111.15
30900,116,135.22,110.58,110.01
31000,197,138.08,109.43,110.01
31100,302,138.08,109.43,110.01
31200,136,138.66,110.58,108.29
31300,45,138.66,113.45,108.29
31400,89,138.66,122.04,108.86
31500,64,139.23,138.66,109.43
31600,80,140.37,160.43,109.43
31700,225,144.39,-138.08,109.43
31800,52,144.39,-112.3,109.43
31900,171,144.39,-108.29,111.73
32000,33,146.1,-107.72,112.87
32100,107,145.53,-108.86,113.45
32200,105,145.53,-108.86,113.45
32300,83,145.53,-110.01,112.87
32400,43,146.68,-111.73,112.3
32500,186,146.1,-124.33,110.58
32600,66,146.1,-141.52,108.86
32700,230,143.81,163.87,110.01
32800,88,138.66,134.07,111.73
32900,182,138.66,131.21,108.29
33000,182,139.8,132.35,107.72
33100,240,139.8,132.35,107.72
33200,63,139.8,132.35,107.72
33300,255,139.8,134.07,107.14
33400,94,139.8,134.07,107.14
33500,62,140.37,142.09,107.14
33600,102,140.95,165.58,107.14
33700,89,142.09,-155.27,107.72
33800,23,143.24,-134.65,106.57
33900,118,143.81,-97.98,107.72
34000,107,143.81,-98.55,108.86
34100,49,144.39,-98.55,108.86
34200,85,144.39,-99.12,108.86
34300,31,144.96,-99.12,109.43
34400,49,144.96,-99.69,108.86
34500,97,144.96,-99.69,108.86
34600,76,144.96,-100.84,108.29
34700,140,144.96,-103.13,108.29
34800,49,145.53,-113.45,107.72
34900,68,145.53,-156.99,107.14
35000,87,142.67,169.6,108.86
35100,73,139.8,150.11,108.29
35200,102,140.37,139.23,104.85
35300,139,140.95,139.23,103.71
35400,138,140.95,139.23,103.71
35500,31,140.95,139.8,103.13
35600,14,140.37,144.39,103.71
35700,53,140.95,151.83,104.28
35800,31,142.67,-169.6,106.57
35900,151,144.39,-150.69,106.57
36000,126,148.4,-89.38,107.72
36100,89,148.4,-83.65,108.86
36200,77,146.68,-84.22,108.29
36300,129,147.25,-86.52,107.72
36400,28,148.4,-87.66,108.86
36500,57,148.4,-88.24,108.86
36600,44,148.97,-87.66,109.43
36700,48,148.97,-87.66,109.43
36800,58,149.54,-87.66,108.86
36900,32,149.54,-93.39,107.72
37000,102,147.25,-155.27,104.28
37100,333,145.53,158.14,106.0
37200,395,143.24,145.53,105.42
37300,146,143.24,139.8,101.41
37400,74,143.24,139.8,101.41
37500,75,143.81,140.37,100.27
37600,59,143.24,140.37,100.84
37700,28,142.67,143.81,100.84
37800,65,143.81,160.43,100.84
37900,42,145.53,-158.14,103.13
38000,201,147.25,-120.32,103.13
38100,233,148.4,-91.1,102.56
38200,60,148.4,-85.37,103.13
38300,38,148.4,-84.8,104.28
38400,47,148.4,-84.22,104.28
38500,68,148.4,-84.22,104.28
38600,84,148.97,-82.51,105.42
38700,94,148.97,-82.51,104.85
38800,50,149.54,-83.65,104.85
38900,27,148.4,-92.25,104.28
39000,20,147.82,-155.27,100.84
39100,112,144.96,160.43,103.13
39200,105,143.81,149.54,102.56
39300,174,143.24,144.39,98.55
39400,139,144.96,144.39,97.98
39500,156,144.96,144.39,97.98
39600,138,144.96,144.96,97.4
39700,31,144.96,151.83,97.4
39800,12,144.39,168.45,99.12
39900,23,143.81,-167.88,101.41
40000,130,146.1,-132.93,101.99
40100,120,147.25,-113.45,101.99
40200,39,147.25,-85.37,101.41
40300,76,147.82,-83.65,102.56
40400,71,147.82,-83.65,103.71
40500,68,147.82,-83.08,103.71
40600,61,148.97,-83.65,104.85
40700,89,148.97,-83.08,104.85
40800,38,148.97,-89.38,103.71
40900,71,148.4,-122.61,100.27
41000,52,148.4,-146.1,99.12
41100,101,146.1,166.73,104.85
41200,345,142.67,139.8,102.56
41300,100,142.67,135.79,100.84
41400,204,144.39,134.65,99.69
41500,179,144.96,135.79,97.4
41600,34,144.96,141.52,96.83
41700,20,145.53,155.27,97.98
41800,27,146.1,167.3,99.69
41900,104,146.1,-177.04,100.27
42000,56,148.97,-131.21,98.55
42100,66,149.54,-90.53,100.27
42200,66,149.54,-90.53,100.27
42300,30,148.4,-92.82,101.41
42400,92,148.4,-93.97,101.99
42500,44,148.4,-93.97,101.99
42600,63,148.97,-95.11,102.56
42700,51,148.97,-95.68,103.13
42800,146,149.54,-95.68,103.13
42900,45,149.54,-95.68,103.13
