Time,EMG_value,Yaw,Roll,Pitch
25500,115,179.91,-144.96,132.35
25600,123,178.76,-146.68,132.93
25700,35,178.76,-146.68,133.5
25800,51,178.76,-146.68,133.5
25900,60,178.76,-146.68,133.5
26000,27,178.76,-146.68,133.5
26100,31,178.19,-146.1,132.93
26200,45,179.91,-144.39,132.93
26300,71,-179.91,-144.96,131.21
26400,47,-175.9,-142.67,130.63
26500,270,-174.75,-138.66,128.34
26600,460,-171.89,-132.93,128.34
26700,1495,-171.31,-128.92,129.49
26800,1004,-171.89,-127.77,128.92
26900,438,-171.89,-127.77,129.49
27000,438,-171.89,-127.77,129.49
27100,175,-171.89,-129.49,129.49
27200,71,-172.46,-128.92,128.92
27300,31,-173.03,-128.92,129.49
27400,78,-174.18,-131.21,131.78
27500,38,-175.33,-131.78,132.93
27600,54,-175.9,-132.35,133.5
27700,54,-175.9,-132.35,133.5
27800,60,-175.9,-132.93,133.5
27900,82,-175.9,-132.93,133.5
28000,37,-175.9,-132.93,133.5
28100,87,-175.9,-132.93,133.5
28200,28,-175.33,-133.5,133.5
28300,243,-173.61,-132.35,131.78
28400,478,-171.89,-130.06,132.35
28500,515,-171.31,-130.06,132.35
28600,146,-171.31,-129.49,132.93
28700,572,-171.89,-130.06,133.5
28800,267,-171.89,-131.21,133.5
28900,335,-171.89,-130.63,132.93
29000,318,-171.89,-130.63,132.93
29100,72,-171.89,-130.06,131.78
29200,123,-173.03,-130.06,132.93
29300,36,-175.33,-132.35,133.5
29400,22,-175.33,-132.93,134.07
29500,46,-175.33,-133.5,134.65
29600,80,-175.33,-134.07,135.22
29700,51,-176.47,-134.07,135.79
29800,174,-177.04,-135.22,135.22
29900,76,-175.9,-134.65,135.22
30000,468,-175.33,-135.22,135.22
30100,215,-173.61,-134.07,134.07
30200,739,-173.61,-132.93,132.93
30300,713,-173.03,-133.5,133.5
30400,560,-173.03,-133.5,133.5
30500,491,-173.03,-134.07,132.93
30600,313,-173.03,-134.07,132.93
30700,1069,-173.03,-134.07,132.93
30800,362,-173.03,-134.07,132.93
30900,90,-173.03,-134.07,132.93
31000,51,-173.61,-134.65,133.5
31100,57,-174.75,-135.79,135.79
31200,105,-175.9,-135.79,135.22
31300,123,-177.04,-137.51,136.36
31400,32,-177.04,-138.66,137.51
31500,89,-177.04,-138.66,137.51
31600,24,-177.04,-138.66,137.51
31700,71,-177.04,-138.66,137.51
31800,582,-177.04,-138.66,137.51
31900,429,-174.75,-137.51,135.22
32000,541,-171.89,-134.07,133.5
32100,752,-171.89,-133.5,133.5
32200,387,-171.31,-133.5,133.5
32300,462,-171.89,-132.35,133.5
32400,366,-171.89,-132.35,132.93
32500,148,-171.89,-132.35,133.5
32600,283,-171.89,-133.5,133.5
32700,233,-171.89,-134.07,133.5
32800,66,-173.03,-134.07,134.65
32900,98,-174.75,-135.22,136.94
33000,67,-174.75,-135.79,137.51
33100,47,-177.04,-138.08,138.08
33200,54,-177.04,-138.08,138.08
33300,83,-176.47,-138.66,138.66
33400,83,-176.47,-138.66,138.66
33500,17,-177.04,-138.66,138.66
33600,123,-177.04,-138.66,138.66
33700,125,-176.47,-139.23,138.08
33800,521,-173.03,-134.07,136.36
33900,538,-171.89,-132.93,136.36
34000,663,-171.31,-132.93,136.94
34100,1792,-171.89,-132.93,136.36
34200,543,-172.46,-134.07,136.94
34300,330,-173.03,-134.65,137.51
34400,537,-173.03,-134.65,137.51
34500,79,-173.03,-134.65,135.79
34600,133,-173.03,-132.35,136.36
34700,32,-175.33,-134.65,138.66
34800,91,-175.33,-135.22,138.66
34900,130,-177.04,-136.94,139.23
35000,72,-177.04,-137.51,139.8
35100,56,-177.04,-137.51,139.8
35200,36,-177.04,-137.51,139.8
35300,48,-177.04,-138.08,139.23
35400,53,-177.04,-138.08,139.23
35500,139,-177.04,-138.08,139.23
35600,55,-177.04,-138.08,139.23
35700,56,-177.04,-138.66,139.23
35800,316,-176.47,-138.08,139.23
35900,370,-173.03,-134.07,138.08
36000,266,-172.46,-134.07,137.51
36100,281,-172.46,-134.07,136.94
36200,842,-173.03,-134.65,137.51
36300,916,-173.03,-134.65,137.51
36400,728,-173.03,-134.65,137.51
36500,23,-173.03,-134.65,137.51
36600,77,-173.03,-135.22,136.94
36700,34,-172.46,-135.79,137.51
36800,24,-173.61,-135.79,139.23
36900,15,-175.33,-137.51,139.8
37000,85,-176.47,-139.23,140.37
37100,50,-176.47,-139.23,140.95
37200,35,-176.47,-139.23,140.95
37300,84,-176.47,-139.8,140.95
37400,48,-177.04,-139.23,141.52
37500,53,-177.04,-139.23,141.52
37600,19,-177.04,-139.23,141.52
37700,41,-177.04,-139.23,141.52
37800,112,-177.04,-139.8,140.95
37900,453,-173.61,-136.94,138.08
38000,719,-170.74,-134.07,138.66
38100,758,-170.74,-134.07,138.08
38200,806,-171.31,-133.5,137.51
38300,1701,-170.74,-133.5,137.51
38400,882,-171.31,-133.5,137.51
38500,561,-170.17,-133.5,138.08
38600,102,-170.74,-134.07,138.08
38700,78,-170.74,-134.65,138.08
38800,29,-172.46,-135.22,139.8
38900,41,-174.18,-137.51,141.52
39000,74,-174.75,-138.08,141.52
39100,82,-176.47,-140.37,142.67
39200,80,-176.47,-140.37,142.67
39300,24,-176.47,-140.37,142.67
39400,59,-176.47,-140.37,142.67
39500,97,-176.47,-140.37,142.67
39600,126,-176.47,-139.8,143.24
39700,42,-176.47,-139.8,143.24
39800,55,-176.47,-139.8,143.24
39900,90,-176.47,-139.8,143.24
40000,68,-176.47,-139.8,143.24
40100,120,-176.47,-139.8,143.24
40200,54,-176.47,-139.8,143.24
40300,107,-176.47,-139.8,143.24
40400,84,-176.47,-139.8,143.24
40500,123,-176.47,-139.8,143.24
40600,22,-176.47,-139.8,143.24
40700,29,-177.04,-139.8,143.24
40800,51,-177.04,-139.8,143.24
40900,29,-176.47,-139.23,143.81
