Time,EMG_value,Yaw,Roll,Pitch
43100,161,138.66,106.0,50.42
43200,98,109.43,144.39,56.72
43300,231,96.83,177.62,66.46
43400,87,89.38,-161.57,67.04
43500,158,81.36,-138.66,68.18
43600,58,77.35,-129.49,67.61
43700,150,72.77,-118.6,66.46
43800,153,71.62,-116.31,65.89
43900,75,71.62,-116.31,64.74
44000,89,72.77,-119.18,65.32
44100,126,77.35,-132.35,68.18
44200,217,79.64,-142.67,68.75
44300,91,92.25,-177.62,71.62
44400,317,114.02,135.79,67.04
44500,86,128.92,118.6,63.03
44600,282,172.46,95.68,64.74
44700,74,168.45,98.55,61.88
44800,328,144.39,112.87,57.3
44900,70,116.88,136.36,61.31
45000,182,100.84,156.99,69.9
45100,55,91.67,177.04,75.06
45200,214,89.38,-168.45,78.5
45300,52,83.08,-135.22,76.78
45400,198,79.07,-120.89,73.91
45500,121,76.2,-114.02,72.77
45600,26,73.34,-111.15,71.05
45700,122,72.77,-110.58,69.9
45800,191,72.77,-111.15,68.75
45900,140,72.19,-111.73,68.18
46000,30,72.19,-111.73,67.61
46100,56,72.19,-112.3,67.61
46200,229,71.62,-112.87,67.61
46300,145,72.77,-120.89,67.04
46400,142,81.36,-143.81,68.18
46500,225,93.39,178.76,69.9
46600,174,112.87,136.36,61.88
46700,394,153.55,91.67,55.0
46800,152,165.01,81.36,60.73
46900,47,152.98,89.38,55.0
47000,133,115.16,125.48,52.71
47100,45,90.53,174.18,66.46
47200,44,86.52,-169.02,68.18
47300,118,79.07,-132.93,66.46
47400,59,73.34,-114.59,63.6
47500,121,70.47,-110.58,63.03
47600,39,68.18,-107.72,61.88
47700,69,68.75,-108.29,60.16
47800,75,68.75,-108.86,59.59
47900,81,68.75,-109.43,59.59
48000,96,68.75,-108.29,59.01
48100,27,67.61,-107.72,59.01
48200,40,66.46,-106.0,57.87
48300,118,66.46,-105.42,57.3
48400,128,65.89,-105.42,56.72
48500,69,66.46,-105.42,55.58
48600,55,66.46,-106.0,55.58
48700,68,65.32,-106.0,55.58
48800,80,64.74,-106.0,55.58
48900,54,63.6,-106.0,55.0
