Time,EMG_value,Yaw,Roll,Pitch
6800,2217,-21.2,-87.09,42.4
6900,3795,-16.04,-99.12,34.95
7000,5002,-6.3,-116.31,28.65
7100,2024,57.87,166.16,17.76
7200,1560,114.02,111.73,36.67
7300,4339,126.62,106.0,52.71
7400,1587,127.2,106.57,55.58
7500,3721,128.92,104.85,61.31
7600,2069,128.92,105.42,61.31
7700,4745,127.2,108.29,57.3
7800,2248,119.75,118.03,44.69
7900,1872,109.43,134.07,31.51
8000,4341,75.06,175.9,13.75
8100,3627,25.78,-130.06,13.18
8200,3627,25.78,-130.06,13.18
8300,944,-12.61,-76.78,36.1
8400,4288,-16.62,-73.34,39.53
8500,1152,-21.77,-69.33,43.54
8600,2678,-21.77,-69.9,43.54
8700,4232,-17.19,-82.51,39.53
8800,3434,-9.17,-101.41,32.66
8900,2855,9.74,-130.63,23.49
9000,4411,63.6,158.14,17.76
9100,1675,96.83,122.04,24.64
9200,4345,123.76,100.84,45.84
9300,1997,124.33,98.55,50.42
9400,2093,124.33,98.55,50.42
9500,1001,123.76,100.84,49.27
9600,2240,115.16,113.45,39.53
9700,5183,98.55,135.22,22.92
9800,2250,77.92,160.43,12.03
9900,4409,-13.18,-97.4,16.62
10000,1749,-21.77,-85.37,25.21
10100,4252,-29.79,-72.19,34.95
10200,2710,-32.66,-69.33,39.53
10300,5133,-32.66,-69.33,40.11
10400,4342,-30.94,-69.9,37.82
10500,2542,-28.07,-82.51,30.94
10600,4071,-12.61,-104.28,19.48
10700,1166,15.47,-138.08,12.61
10800,1799,103.13,119.18,24.06
10900,5180,116.31,106.0,37.82
11000,1954,120.32,107.14,44.69
11100,2039,124.33,107.14,54.43
11200,3235,123.19,109.43,55.0
11300,3235,123.19,109.43,55.0
11400,2964,118.6,113.45,42.4
11500,2885,109.43,125.48,28.65
11600,2885,109.43,125.48,28.65
11700,4772,18.91,-131.21,12.03
11800,1934,-11.46,-90.53,24.64
11900,1934,-11.46,-90.53,24.64
12000,2904,-24.64,-72.77,35.52
12100,3096,-26.36,-71.05,36.67
12200,2978,-25.21,-71.05,35.52
12300,1061,-25.21,-72.19,34.95
12400,2191,-17.19,-96.26,24.64
12500,3614,-2.86,-119.75,17.76
12600,2478,70.47,144.96,11.46
12700,1888,107.72,104.85,26.36
12800,2956,120.32,97.4,40.11
12900,953,124.33,97.4,48.13
13000,4478,124.9,97.98,50.99
13100,4076,122.04,99.69,46.41
13200,972,118.03,104.85,39.53
13300,1800,111.73,111.73,28.07
13400,2992,84.8,146.1,10.89
13500,2894,7.45,-129.49,8.02
13600,3267,-28.07,-89.38,25.78
13700,4177,-33.8,-80.79,37.82
13800,3793,-36.67,-77.35,45.26
13900,1469,-38.96,-76.78,48.7
14000,2919,-38.39,-77.35,46.98
14100,1183,-35.52,-84.22,42.97
14200,4592,-27.5,-97.4,31.51
14300,3871,24.06,-163.29,12.03
14400,1110,99.12,116.31,22.35
14500,4393,121.47,106.57,45.26
14600,4480,126.62,110.01,55.58
14700,3927,128.92,110.01,61.31
14800,2929,127.2,108.29,62.45
14900,2929,127.2,108.29,62.45
15000,2983,119.75,114.59,43.54
15100,1651,112.3,124.33,32.66
15200,1862,80.21,159.86,12.61
15300,4104,-9.17,-101.41,17.19
15400,4814,-22.35,-75.63,28.65
15500,1792,-26.36,-70.47,33.8
15600,2548,-32.09,-65.32,36.67
15700,1985,-30.94,-66.46,37.24
15800,2661,-29.79,-69.33,35.52
15900,1770,-21.2,-88.81,27.5
16000,1651,8.59,-134.07,16.04
16100,1903,38.39,-167.88,13.75
16200,5170,99.12,131.78,29.22
16300,4358,114.02,127.2,40.68
16400,2213,121.47,124.33,47.56
16500,2247,122.04,124.9,50.42
16600,4449,122.04,124.9,50.99
16700,1996,119.75,126.05,48.13
16800,4308,112.3,134.65,37.24
16900,4309,97.4,154.13,21.77
17000,4309,97.4,154.13,21.77
17100,5209,-8.59,-97.98,16.62
17200,2896,-31.51,-78.5,30.37
17300,2896,-31.51,-78.5,30.37
17400,4325,-43.54,-71.62,40.68
17500,4878,-40.68,-73.34,39.53
17600,4345,-34.95,-76.78,34.95
17700,2276,-21.77,-89.38,26.36
17800,1893,22.35,-135.79,13.75
17900,888,67.61,-178.19,16.04
18000,2208,112.3,143.24,34.38
18100,2208,112.3,143.24,34.38
18200,2059,127.2,133.5,49.27
18300,1947,128.34,134.07,53.86
18400,3806,124.33,134.07,48.13
18500,937,120.32,135.79,44.69
18600,4507,107.72,142.09,31.51
18700,3007,60.16,-174.75,15.47
18800,1595,21.77,-138.66,16.04
18900,1807,-16.62,-97.4,28.65
19000,3818,-29.22,-81.93,35.52
19100,1586,-33.8,-76.2,36.67
19200,2591,-34.95,-74.48,37.24
19300,3663,-33.8,-74.48,36.1
19400,3002,-29.22,-83.65,30.37
19500,4191,-12.03,-111.15,17.19
19600,1302,73.34,158.71,13.18
19700,4267,102.56,127.77,24.06
19800,2780,123.76,114.02,46.41
19900,2955,128.92,110.58,60.16
20000,1908,129.49,111.73,61.31
20100,4931,130.63,112.87,61.88
20200,3342,128.34,114.02,53.29
20300,3344,121.47,121.47,39.53
20400,2918,107.14,139.23,26.36
20500,2824,53.29,-162.72,12.03
20600,1841,16.62,-123.76,14.32
20700,2403,-15.47,-87.66,28.65
20800,1374,-22.92,-78.5,34.38
20900,3777,-28.65,-73.34,37.82
21000,4576,-34.95,-69.33,40.68
21100,2110,-35.52,-68.18,39.53
21200,2838,-31.51,-74.48,36.1
21300,2648,-20.05,-92.82,24.64
21400,4519,6.88,-124.9,13.75
21500,1798,69.9,168.45,12.03
21600,1688,107.72,128.92,29.22
21700,1985,115.16,123.19,36.67
21800,1804,120.32,120.32,48.13
21900,4377,121.47,119.75,51.57
22000,2476,120.89,119.75,50.42
22100,5081,118.6,122.04,46.41
22200,4190,110.01,132.35,34.95
22300,1860,84.8,160.43,17.19
22400,2284,53.86,-167.3,11.46
22500,1088,-6.88,-98.55,21.77
22600,4597,-22.92,-77.35,33.8
22700,2900,-28.65,-72.19,37.24
22800,3983,-34.38,-68.18,40.68
22900,1912,-33.23,-70.47,39.53
23000,2538,-29.22,-77.92,34.38
23100,2182,-22.92,-85.94,28.07
23200,3116,40.11,-160.43,10.31
23300,2717,87.66,149.54,16.62
23400,2062,112.3,126.62,36.67
23500,1188,120.32,115.74,49.27
23600,4572,121.47,112.87,52.71
23700,4197,122.04,114.02,55.58
23800,2959,120.32,115.74,50.99
23900,5265,116.31,121.47,45.26
24000,5127,95.68,147.25,27.5
24100,931,65.32,-176.47,18.33
24200,4199,35.52,-143.24,17.19
24300,3241,-1.15,-90.53,28.65
24400,2621,-9.74,-78.5,33.23
24500,5143,-15.47,-72.19,34.95
24600,2931,-16.62,-71.05,34.95
24700,4785,-17.19,-76.2,33.8
24800,2769,-16.04,-85.37,32.09
24900,5187,-10.89,-108.86,23.49
25000,4361,37.24,-165.01,12.61
25100,1990,71.62,156.99,14.9
25200,4073,116.31,108.86,38.96
25300,1742,122.61,104.28,49.27
25400,2601,124.33,102.56,52.71
25500,2891,124.9,100.84,54.43
25600,1806,124.9,100.84,50.99
25700,5072,116.88,112.87,37.82
25800,4392,110.01,124.33,26.93
25900,4356,78.5,168.45,9.17
26000,2047,10.31,-112.3,9.17
26100,5212,-18.91,-75.63,20.05
26200,3807,-29.79,-62.45,30.94
26300,2831,-33.23,-60.73,33.8
26400,4199,-33.23,-63.03,34.38
26500,4105,-31.51,-73.34,32.09
26600,4105,-31.51,-73.34,32.09
26700,2123,-9.17,-116.88,16.62
26800,3547,57.87,159.28,12.03
26900,4740,96.83,119.18,23.49
27000,4529,110.01,110.01,37.24
27100,1766,116.31,109.43,45.26
27200,4835,118.6,110.01,51.57
27300,2063,119.75,110.58,48.7
27400,2362,117.46,111.73,41.25
27500,3152,113.45,115.74,34.95
27600,5224,92.25,139.8,13.18
27700,2969,-0.57,-120.89,8.02
27800,2194,-21.2,-95.11,14.9
27900,1824,-36.1,-73.34,29.22
28000,2742,-41.25,-66.46,36.1
28100,2786,-42.4,-66.46,38.39
28200,3108,-40.68,-67.04,38.39
28300,2959,-36.67,-71.05,33.8
28400,4255,-29.79,-87.09,26.36
28500,1309,-3.44,-114.59,16.62
28600,1537,68.75,163.29,16.04
28700,1742,93.39,135.79,28.07
28800,2782,105.42,119.75,36.1
28900,3750,114.02,110.58,45.26
29000,2095,116.31,110.01,46.98
29100,4736,114.59,111.15,42.97
29200,1836,108.86,117.46,36.67
29300,3512,100.84,128.34,28.07
29400,1100,79.07,159.28,14.9
29500,2783,36.67,-147.25,12.03
29600,2906,10.31,-111.73,14.9
29700,2296,-4.01,-85.37,21.77
29800,2264,-20.05,-65.32,29.79
29900,3876,-22.35,-62.45,31.51
30000,2910,-25.21,-61.31,32.66
30100,1681,-24.06,-65.89,31.51
30200,3371,-24.64,-72.19,30.37
30300,1113,-18.91,-92.82,21.2
30400,2668,14.9,-145.53,10.31
30500,3598,59.01,165.01,9.74
30600,3247,110.58,110.58,29.79
30700,1477,124.33,103.71,44.12
30800,3908,127.2,103.71,48.7
30900,4216,128.34,103.13,51.57
31000,2783,126.62,104.28,46.41
31100,3562,122.04,108.29,38.39
31200,1092,107.14,126.05,23.49
31300,1785,79.64,159.28,11.46
31400,1785,79.64,159.28,11.46
31500,1266,-10.89,-88.81,18.91
31600,2930,-24.06,-68.18,30.37
31700,2694,-28.07,-63.03,33.23
31800,3142,-34.38,-59.01,37.24
31900,2327,-34.38,-59.01,37.24
32000,4140,-32.66,-63.03,35.52
32100,4066,-28.65,-80.79,28.65
32200,2670,-9.74,-116.31,14.9
32300,5232,55.58,170.17,9.17
32400,1231,96.83,130.06,20.05
32500,4416,110.58,119.75,33.8
32600,4647,114.02,114.02,37.82
32700,2928,115.16,109.43,41.83
32800,4614,113.45,113.45,40.11
32900,3561,110.01,118.6,34.38
33000,2855,103.71,127.2,25.78
33100,917,76.78,159.86,10.31
33200,1787,37.24,-157.56,7.45
33300,2905,-24.06,-81.36,23.49
33400,2905,-24.06,-81.36,23.49
33500,2128,-33.23,-67.61,36.1
33600,1699,-33.8,-67.04,36.67
33700,1051,-35.52,-68.18,35.52
33800,4617,-36.1,-77.92,29.79
33900,2489,-28.65,-96.83,20.63
34000,1836,1.15,-142.67,8.02
34100,2956,34.38,-179.91,6.3
34200,5178,110.58,104.85,27.5
34300,3681,114.02,106.0,37.24
34400,5007,116.31,107.14,41.25
34500,3421,116.31,109.43,44.12
34600,3601,115.16,111.15,40.11
34700,1124,115.16,111.73,40.11
34800,4597,104.28,124.33,22.92
34900,4178,76.2,157.56,8.59
35000,4178,76.2,157.56,8.59
35100,1164,-28.07,-89.38,15.47
35200,2920,-43.54,-68.75,34.38
35300,4866,-46.98,-65.89,40.68
35400,2735,-48.7,-64.74,42.97
35500,5164,-48.7,-64.74,41.83
35600,2911,-48.13,-67.04,40.11
35700,1447,-43.54,-75.63,31.51
35800,4172,-30.94,-93.97,17.76
35900,1137,-7.45,-121.47,9.17
36000,2741,88.24,133.5,13.75
36100,5245,108.29,113.45,29.79
36200,2962,114.59,110.58,38.39
36300,4423,115.16,109.43,40.68
36400,1626,114.02,111.73,39.53
36500,1845,110.01,116.31,35.52
36600,1993,103.13,126.05,26.93
36700,2946,93.39,140.95,14.9
36800,4036,78.5,161.0,10.31
36900,4438,-16.62,-95.11,14.32
37000,4314,-31.51,-74.48,25.21
37100,1424,-34.95,-69.9,29.22
37200,2917,-38.96,-65.32,32.66
37300,2739,-40.68,-64.17,32.66
37400,2936,-38.96,-65.32,32.09
37500,2727,-36.67,-67.04,30.94
37600,4502,-36.1,-67.61,29.79
37700,1202,-33.8,-69.33,28.65
37800,4212,-33.8,-69.33,28.65
37900,4801,-34.95,-68.18,28.07
